# KAGGLE_VLLM_SNAPSHOT BEFORE_MEASURED
# capture_status captured
# HELP python_gc_objects_collected_total Objects collected during gc
# TYPE python_gc_objects_collected_total counter
vllm:e2e_request_latency_seconds_bucket{engine="0",le="0.3",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="0.5",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="0.8",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="1.0",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="1.5",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="2.0",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="2.5",model_name="llama32_3b"} 0.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="5.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="10.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="15.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="20.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="30.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="40.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="50.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="60.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="120.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="240.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="480.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="960.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="1920.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="7680.0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_bucket{engine="0",le="+Inf",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_count{engine="0",model_name="llama32_3b"} 1.0
vllm:e2e_request_latency_seconds_sum{engine="0",model_name="llama32_3b"} 4.706073999404907
# HELP vllm:e2e_request_latency_seconds_created Histogram of e2e request latency in seconds.
# TYPE vllm:e2e_request_latency_seconds_created gauge
vllm:e2e_request_latency_seconds_created{engine="0",model_name="llama32_3b"} 1.7889736409406376e+09
# HELP vllm:request_queue_time_seconds Histogram of time spent in WAITING phase for request.
# TYPE vllm:request_queue_time_seconds histogram
vllm:request_queue_time_seconds_bucket{engine="0",le="0.3",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="0.5",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="0.8",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="1.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="1.5",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="2.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="2.5",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="5.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="10.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="15.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="20.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="30.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="40.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="50.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="60.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="120.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="240.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="480.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="960.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="1920.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="7680.0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_bucket{engine="0",le="+Inf",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_count{engine="0",model_name="llama32_3b"} 1.0
vllm:request_queue_time_seconds_sum{engine="0",model_name="llama32_3b"} 2.0655000071201357e-05
# HELP vllm:request_queue_time_seconds_created Histogram of time spent in WAITING phase for request.
# TYPE vllm:request_queue_time_seconds_created gauge
vllm:request_queue_time_seconds_created{engine="0",model_name="llama32_3b"} 1.7889736409406872e+09
# HELP vllm:request_inference_time_seconds Histogram of time spent in RUNNING phase for request.
# TYPE vllm:request_inference_time_seconds histogram
vllm:request_inference_time_seconds_bucket{engine="0",le="0.3",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="0.5",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="0.8",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="1.0",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="1.5",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="2.0",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="2.5",model_name="llama32_3b"} 0.0
vllm:request_inference_time_seconds_bucket{engine="0",le="5.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="10.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="15.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="20.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="30.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="40.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="50.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="60.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="120.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="240.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="480.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="960.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="1920.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="7680.0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_bucket{engine="0",le="+Inf",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_count{engine="0",model_name="llama32_3b"} 1.0
vllm:request_inference_time_seconds_sum{engine="0",model_name="llama32_3b"} 4.651553112999977
# HELP vllm:request_inference_time_seconds_created Histogram of time spent in RUNNING phase for request.
# TYPE vllm:request_inference_time_seconds_created gauge
vllm:request_inference_time_seconds_created{engine="0",model_name="llama32_3b"} 1.7889736409408443e+09
# HELP vllm:request_prefill_time_seconds Histogram of time spent in PREFILL phase for request.
# TYPE vllm:request_prefill_time_seconds histogram
vllm:request_prefill_time_seconds_bucket{engine="0",le="0.3",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="0.5",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="0.8",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="1.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="1.5",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="2.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="2.5",model_name="llama32_3b"} 0.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="5.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="10.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="15.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="20.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="30.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="40.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="50.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="60.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="120.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="240.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="480.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="960.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="1920.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="7680.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_bucket{engine="0",le="+Inf",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_count{engine="0",model_name="llama32_3b"} 1.0
vllm:request_prefill_time_seconds_sum{engine="0",model_name="llama32_3b"} 2.9416949870000053
# HELP vllm:request_prefill_time_seconds_created Histogram of time spent in PREFILL phase for request.
# TYPE vllm:request_prefill_time_seconds_created gauge
vllm:request_prefill_time_seconds_created{engine="0",model_name="llama32_3b"} 1.788973640940901e+09
# HELP vllm:request_decode_time_seconds Histogram of time spent in DECODE phase for request.
# TYPE vllm:request_decode_time_seconds histogram
vllm:request_decode_time_seconds_bucket{engine="0",le="0.3",model_name="llama32_3b"} 0.0
vllm:request_decode_time_seconds_bucket{engine="0",le="0.5",model_name="llama32_3b"} 0.0
vllm:request_decode_time_seconds_bucket{engine="0",le="0.8",model_name="llama32_3b"} 0.0
vllm:request_decode_time_seconds_bucket{engine="0",le="1.0",model_name="llama32_3b"} 0.0
vllm:request_decode_time_seconds_bucket{engine="0",le="1.5",model_name="llama32_3b"} 0.0
vllm:request_decode_time_seconds_bucket{engine="0",le="2.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="2.5",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="5.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="10.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="15.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="20.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="30.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="40.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="50.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="60.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="120.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="240.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="480.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="960.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="1920.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="7680.0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_bucket{engine="0",le="+Inf",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_count{engine="0",model_name="llama32_3b"} 1.0
vllm:request_decode_time_seconds_sum{engine="0",model_name="llama32_3b"} 1.709858125999972
# HELP vllm:request_decode_time_seconds_created Histogram of time spent in DECODE phase for request.
# TYPE vllm:request_decode_time_seconds_created gauge
vllm:request_decode_time_seconds_created{engine="0",model_name="llama32_3b"} 1.7889736409409487e+09
# HELP vllm:request_prefill_kv_computed_tokens Histogram of new KV tokens computed during prefill (excluding cached tokens).
# TYPE vllm:request_prefill_kv_computed_tokens histogram
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="1.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="2.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="5.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="10.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="20.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="50.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="100.0",model_name="llama32_3b"} 0.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="200.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="500.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="1000.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="2000.0",model_name="llama32_3b"} 1.0
vllm:request_prefill_kv_computed_tokens_bucket{engine="0",le="+Inf",model_name="llama32_3b"} 1.0
vllm:request_prefill_kv_computed_tokens_count{engine="0",model_name="llama32_3b"} 1.0
vllm:request_prefill_kv_computed_tokens_sum{engine="0",model_name="llama32_3b"} 128.0
# HELP vllm:request_prefill_kv_computed_tokens_created Histogram of new KV tokens computed during prefill (excluding cached tokens).
# TYPE vllm:request_prefill_kv_computed_tokens_created gauge
vllm:request_prefill_kv_computed_tokens_created{engine="0",model_name="llama32_3b"} 1.7889736409410074e+09
# HELP vllm:cache_config_info Information of the LLMEngine CacheConfig
# TYPE vllm:cache_config_info gauge
vllm:cache_config_info{_block_size_resolved="True",block_size="16",cache_dtype="auto",calculate_kv_scales="False",cpu_kvcache_space_bytes="None",enable_prefix_caching="False",engine="0",gpu_memory_utilization="0.9",is_attention_free="False",kv_cache_memory_bytes="None",kv_offloading_backend="native",kv_offloading_size="None",kv_sharing_fast_prefill="False",mamba_block_size="None",mamba_cache_dtype="auto",mamba_cache_mode="none",mamba_page_size_padded="None",mamba_ssm_cache_dtype="auto",num_cpu_blocks="None",num_gpu_blocks="4034",num_gpu_blocks_override="None",prefix_caching_hash_algo="sha256",sliding_window="None",user_specified_block_size="False"} 1.0
# HELP http_requests_total Total number of requests by method, status and handler.
# TYPE http_requests_total counter
http_requests_total{handler="/v1/completions",method="POST",status="2xx"} 1.0
# HELP http_requests_created Total number of requests by method, status and handler.
# TYPE http_requests_created gauge
http_requests_created{handler="/v1/completions",method="POST",status="2xx"} 1.788973648385871e+09
# HELP http_request_size_bytes Content length of incoming requests by handler. Only value of header is respected. Otherwise ignored. No percentile calculated. 
# TYPE http_request_size_bytes summary
http_request_size_bytes_count{handler="/v1/completions"} 1.0
http_request_size_bytes_sum{handler="/v1/completions"} 854.0
# HELP http_request_size_bytes_created Content length of incoming requests by handler. Only value of header is respected. Otherwise ignored. No percentile calculated. 
# TYPE http_request_size_bytes_created gauge
http_request_size_bytes_created{handler="/v1/completions"} 1.7889736483859081e+09
# HELP http_response_size_bytes Content length of outgoing responses by handler. Only value of header is respected. Otherwise ignored. No percentile calculated. 
# TYPE http_response_size_bytes summary
http_response_size_bytes_count{handler="/v1/completions"} 1.0
http_response_size_bytes_sum{handler="/v1/completions"} 0.0
# HELP http_response_size_bytes_created Content length of outgoing responses by handler. Only value of header is respected. Otherwise ignored. No percentile calculated. 
# TYPE http_response_size_bytes_created gauge
http_response_size_bytes_created{handler="/v1/completions"} 1.7889736483859499e+09
# HELP http_request_duration_highr_seconds Latency with many buckets but no API specific labels. Made for more accurate percentile calculations. 
# TYPE http_request_duration_highr_seconds histogram
http_request_duration_highr_seconds_bucket{le="0.01"} 0.0
http_request_duration_highr_seconds_bucket{le="0.025"} 0.0
http_request_duration_highr_seconds_bucket{le="0.05"} 0.0
http_request_duration_highr_seconds_bucket{le="0.075"} 0.0
http_request_duration_highr_seconds_bucket{le="0.1"} 0.0
http_request_duration_highr_seconds_bucket{le="0.25"} 0.0
http_request_duration_highr_seconds_bucket{le="0.5"} 0.0
http_request_duration_highr_seconds_bucket{le="0.75"} 0.0
http_request_duration_highr_seconds_bucket{le="1.0"} 0.0
http_request_duration_highr_seconds_bucket{le="1.5"} 0.0
http_request_duration_highr_seconds_bucket{le="2.0"} 0.0
http_request_duration_highr_seconds_bucket{le="2.5"} 0.0
http_request_duration_highr_seconds_bucket{le="3.0"} 0.0
http_request_duration_highr_seconds_bucket{le="3.5"} 0.0
http_request_duration_highr_seconds_bucket{le="4.0"} 0.0
http_request_duration_highr_seconds_bucket{le="4.5"} 0.0
http_request_duration_highr_seconds_bucket{le="5.0"} 1.0
http_request_duration_highr_seconds_bucket{le="7.5"} 1.0
http_request_duration_highr_seconds_bucket{le="10.0"} 1.0
http_request_duration_highr_seconds_bucket{le="30.0"} 1.0
http_request_duration_highr_seconds_bucket{le="60.0"} 1.0
http_request_duration_highr_seconds_bucket{le="+Inf"} 1.0
http_request_duration_highr_seconds_count 1.0
http_request_duration_highr_seconds_sum 4.709052445999987
# HELP http_request_duration_highr_seconds_created Latency with many buckets but no API specific labels. Made for more accurate percentile calculations. 
# TYPE http_request_duration_highr_seconds_created gauge
http_request_duration_highr_seconds_created 1.7889736410844252e+09
# HELP http_request_duration_seconds Latency with only few buckets by handler. Made to be only used if aggregation by handler is important. 
# TYPE http_request_duration_seconds histogram
http_request_duration_seconds_bucket{handler="/v1/completions",le="0.1",method="POST"} 0.0
http_request_duration_seconds_bucket{handler="/v1/completions",le="0.5",method="POST"} 0.0
http_request_duration_seconds_bucket{handler="/v1/completions",le="1.0",method="POST"} 0.0
http_request_duration_seconds_bucket{handler="/v1/completions",le="+Inf",method="POST"} 1.0
http_request_duration_seconds_count{handler="/v1/completions",method="POST"} 1.0
http_request_duration_seconds_sum{handler="/v1/completions",method="POST"} 4.709052445999987
# HELP http_request_duration_seconds_created Latency with only few buckets by handler. Made to be only used if aggregation by handler is important. 
# TYPE http_request_duration_seconds_created gauge
http_request_duration_seconds_created{handler="/v1/completions",method="POST"} 1.7889736483859959e+09

# KAGGLE_VLLM_SNAPSHOT AFTER_MEASURED
# capture_status captured
# HELP python_gc_objects_collected_total Objects collected during gc
# TYPE python_gc_objects_collected_total counter
python_gc_objects_collected_total{generation="0"} 62399.0
python_gc_objects_collected_total{generation="1"} 9235.0
python_gc_objects_collected_total{generation="2"} 347.0
# HELP python_gc_objects_uncollectable_total Uncollectable objects found during GC
# TYPE python_gc_objects_uncollectable_total counter
python_gc_objects_uncollectable_total{generation="0"} 0.0
python_gc_objects_uncollectable_total{generation="1"} 0.0
python_gc_objects_uncollectable_total{generation="2"} 0.0
# HELP python_gc_collections_total Number of times this generation was collected
# TYPE python_gc_collections_total counter
python_gc_collections_total{generation="0"} 2700.0
python_gc_collections_total{generation="1"} 245.0
python_gc_collections_total{generation="2"} 12.0
# HELP python_info Python platform information
# TYPE python_info gauge
python_info{implementation="CPython",major="3",minor="12",patchlevel="13",version="3.12.13"} 1.0
# HELP process_virtual_memory_bytes Virtual memory size in bytes.
# TYPE process_virtual_memory_bytes gauge
process_virtual_memory_bytes 1.527984128e+010
# HELP process_resident_memory_bytes Resident memory size in bytes.
# TYPE process_resident_memory_bytes gauge
process_resident_memory_bytes 1.980903424e+09
# HELP process_start_time_seconds Start time of the process since unix epoch in seconds.
# TYPE process_start_time_seconds gauge
process_start_time_seconds 1.7889735311e+09
# HELP process_cpu_seconds_total Total user and system CPU time spent in seconds.
# TYPE process_cpu_seconds_total counter
process_cpu_seconds_total 32.95
# HELP process_open_fds Number of open file descriptors.
# TYPE process_open_fds gauge
process_open_fds 55.0
# HELP process_max_fds Maximum number of open file descriptors.
# TYPE process_max_fds gauge
process_max_fds 1.048576e+06
# HELP vllm:estimated_flops_per_gpu_total Estimated number of floating point operations per GPU (for Model Flops Utilization calculations).
# TYPE vllm:estimated_flops_per_gpu_total counter
vllm:estimated_flops_per_gpu_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:estimated_flops_per_gpu_created Estimated number of floating point operations per GPU (for Model Flops Utilization calculations).
# TYPE vllm:estimated_flops_per_gpu_created gauge
vllm:estimated_flops_per_gpu_created{engine="0",model_name="llama32_3b"} 1.7889736409396267e+09
# HELP vllm:estimated_read_bytes_per_gpu_total Estimated number of bytes read from memory per GPU (for Model Flops Utilization calculations).
# TYPE vllm:estimated_read_bytes_per_gpu_total counter
vllm:estimated_read_bytes_per_gpu_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:estimated_read_bytes_per_gpu_created Estimated number of bytes read from memory per GPU (for Model Flops Utilization calculations).
# TYPE vllm:estimated_read_bytes_per_gpu_created gauge
vllm:estimated_read_bytes_per_gpu_created{engine="0",model_name="llama32_3b"} 1.7889736409396598e+09
# HELP vllm:estimated_write_bytes_per_gpu_total Estimated number of bytes written to memory per GPU (for Model Flops Utilization calculations).
# TYPE vllm:estimated_write_bytes_per_gpu_total counter
vllm:estimated_write_bytes_per_gpu_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:estimated_write_bytes_per_gpu_created Estimated number of bytes written to memory per GPU (for Model Flops Utilization calculations).
# TYPE vllm:estimated_write_bytes_per_gpu_created gauge
vllm:estimated_write_bytes_per_gpu_created{engine="0",model_name="llama32_3b"} 1.7889736409396808e+09
# HELP vllm:num_requests_running Number of requests in model execution batches.
# TYPE vllm:num_requests_running gauge
vllm:num_requests_running{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:num_requests_waiting Number of requests waiting to be processed.
# TYPE vllm:num_requests_waiting gauge
vllm:num_requests_waiting{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:engine_sleep_state Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
# TYPE vllm:engine_sleep_state gauge
vllm:engine_sleep_state{engine="0",model_name="llama32_3b",sleep_state="awake"} 1.0
vllm:engine_sleep_state{engine="0",model_name="llama32_3b",sleep_state="weights_offloaded"} 0.0
vllm:engine_sleep_state{engine="0",model_name="llama32_3b",sleep_state="discard_all"} 0.0
# HELP vllm:kv_cache_usage_perc KV-cache usage. 1 means 100 percent usage.
# TYPE vllm:kv_cache_usage_perc gauge
vllm:kv_cache_usage_perc{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:prefix_cache_queries_total Prefix cache queries, in terms of number of queried tokens.
# TYPE vllm:prefix_cache_queries_total counter
vllm:prefix_cache_queries_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:prefix_cache_queries_created Prefix cache queries, in terms of number of queried tokens.
# TYPE vllm:prefix_cache_queries_created gauge
vllm:prefix_cache_queries_created{engine="0",model_name="llama32_3b"} 1.7889736409398594e+09
# HELP vllm:prefix_cache_hits_total Prefix cache hits, in terms of number of cached tokens.
# TYPE vllm:prefix_cache_hits_total counter
vllm:prefix_cache_hits_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:prefix_cache_hits_created Prefix cache hits, in terms of number of cached tokens.
# TYPE vllm:prefix_cache_hits_created gauge
vllm:prefix_cache_hits_created{engine="0",model_name="llama32_3b"} 1.7889736409398794e+09
# HELP vllm:external_prefix_cache_queries_total External prefix cache queries from KV connector cross-instance cache sharing, in terms of number of queried tokens.
# TYPE vllm:external_prefix_cache_queries_total counter
vllm:external_prefix_cache_queries_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:external_prefix_cache_queries_created External prefix cache queries from KV connector cross-instance cache sharing, in terms of number of queried tokens.
# TYPE vllm:external_prefix_cache_queries_created gauge
vllm:external_prefix_cache_queries_created{engine="0",model_name="llama32_3b"} 1.7889736409398994e+09
# HELP vllm:external_prefix_cache_hits_total External prefix cache hits from KV connector cross-instance cache sharing, in terms of number of cached tokens.
# TYPE vllm:external_prefix_cache_hits_total counter
vllm:external_prefix_cache_hits_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:external_prefix_cache_hits_created External prefix cache hits from KV connector cross-instance cache sharing, in terms of number of cached tokens.
# TYPE vllm:external_prefix_cache_hits_created gauge
vllm:external_prefix_cache_hits_created{engine="0",model_name="llama32_3b"} 1.7889736409399154e+09
# HELP vllm:mm_cache_queries_total Multi-modal cache queries, in terms of number of queried items.
# TYPE vllm:mm_cache_queries_total counter
vllm:mm_cache_queries_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:mm_cache_queries_created Multi-modal cache queries, in terms of number of queried items.
# TYPE vllm:mm_cache_queries_created gauge
vllm:mm_cache_queries_created{engine="0",model_name="llama32_3b"} 1.78897364093993e+09
# HELP vllm:mm_cache_hits_total Multi-modal cache hits, in terms of number of cached items.
# TYPE vllm:mm_cache_hits_total counter
vllm:mm_cache_hits_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:mm_cache_hits_created Multi-modal cache hits, in terms of number of cached items.
# TYPE vllm:mm_cache_hits_created gauge
vllm:mm_cache_hits_created{engine="0",model_name="llama32_3b"} 1.7889736409399445e+09
# HELP vllm:num_preemptions_total Cumulative number of preemption from the engine.
# TYPE vllm:num_preemptions_total counter
vllm:num_preemptions_total{engine="0",model_name="llama32_3b"} 0.0
# HELP vllm:num_preemptions_created Cumulative number of preemption from the engine.
# TYPE vllm:num_preemptions_created gauge
vllm:num_preemptions_created{engine="0",model_name="llama32_3b"} 1.788973640939958e+09
# HELP vllm:prompt_tokens_total Number of prefill tokens processed.
# TYPE vllm:prompt_tokens_total counter
vllm:prompt_tokens_total{engine="0",model_name="llama32_3b"} 2688.0
# HELP vllm:prompt_tokens_created Number of prefill tokens processed.
# TYPE vllm:prompt_tokens_created gauge
vllm:prompt_tokens_created{engine="0",model_name="llama32_3b"} 1.788973640939972e+09
# HELP vllm:prompt_tokens_by_source_total Number of prompt tokens by source.
# TYPE vllm:prompt_tokens_by_source_total counter
vllm:prompt_tokens_by_source_total{engine="0",model_name="llama32_3b",source="local_compute"} 2688.0
vllm:prompt_tokens_by_source_total{engine="0",model_name="llama32_3b",source="local_cache_hit"} 0.0
vllm:prompt_tokens_by_source_total{engine="0",model_name="llama32_3b",source="external_kv_transfer"} 0.0
# HELP vllm:prompt_tokens_by_source_created Number of prompt tokens by source.
# TYPE vllm:prompt_tokens_by_source_created gauge
vllm:prompt_tokens_by_source_created{engine="0",model_name="llama32_3b",source="local_compute"} 1.7889736409399912e+09
